2.305119494883219211e+00
2.300480840174357056e+00
2.298454911295572778e+00
2.295055549748738599e+00
2.290712052408854227e+00
2.286957469050089564e+00
2.280106037902831950e+00
2.274856679534912107e+00
2.267012984212239513e+00
2.257332887649535991e+00
2.247222887929280599e+00
2.231844876734415895e+00
2.217084933217366327e+00
2.196143264134724937e+00
2.169259253946940191e+00
2.140277165985107644e+00
2.098222679265340229e+00
2.059101206843058307e+00
2.009324577458699412e+00
1.950681452051798548e+00
1.890609022839863984e+00
1.818817604955037526e+00
1.752997845458984294e+00
1.681769492975870861e+00
1.608782152112325115e+00
1.540526214726765986e+00
1.468957200940450125e+00
1.407535490036010639e+00
1.343819774246215903e+00
1.282028206952412930e+00
