3.525460430355742414e-01
9.544860225175506863e-02
7.068550739695783625e-02
5.891941212076538814e-02
5.124819145319246122e-02
4.571288463916086536e-02
4.027812973219164344e-02
3.739234475202198732e-02
3.283420812612845852e-02
2.957492030334396907e-02
2.719470277112559509e-02
2.566345098222033369e-02
2.368053818214248263e-02
2.176100193175880063e-02
2.022330068367639982e-02
1.901539037976690549e-02
1.743993319456106639e-02
1.638325099878517460e-02
1.525365370015885347e-02
1.475986115117205663e-02
1.370637705763704840e-02
1.269482579315596611e-02
1.134000772806048260e-02
1.106031286561647009e-02
1.038815495814487781e-02
9.582307784901907335e-03
8.547816725928957318e-03
8.006919070280007003e-03
7.540533141234846172e-03
7.243747478136204274e-03
